Row Labels,Days,HFRX Absolute Return Index,HFRX ED: Distressed Restructuring Index,HFRX ED: Merger Arbitrage Index,HFRX ED: Special Situations Index,HFRX EH: Equity Market Neutral Index,HFRX EH: Fundamental Growth Index,HFRX EH: Fundamental Value Index,HFRX Emerging Markets Composite Index,HFRX Equal Weighted Strategies CHF Index,HFRX Equal Weighted Strategies EUR Index
11/1/2013,564,103.3816883,101.0382607,102.5718538,118.8663633,98.21190674,102.533545,117.4021507,103.7412526,104.6383451,105.0093377
11/4/2013,567,103.4206673,101.118746,102.4473774,119.1271968,98.39820983,102.7298244,117.5698772,103.928867,104.744369,105.1206353
11/5/2013,568,103.4459509,100.9939938,102.5277273,118.6675901,98.49916736,102.7371933,117.3278415,103.9459229,104.6253956,104.9980193
11/6/2013,569,103.5333902,100.8521384,102.610053,118.5326762,98.64071607,102.5355547,117.3756117,103.6203567,104.5954499,104.9640641
11/7/2013,570,103.5607808,100.7183315,102.6456176,118.0766671,98.70316403,102.4223424,117.220624,103.6404224,104.5234183,104.8942672
11/8/2013,571,103.4354161,100.7022345,102.5435338,118.2871328,98.66673605,102.1416561,117.4743368,103.2456294,104.465955,104.8386184
11/11/2013,574,103.4754485,100.7334225,102.5106035,118.4616215,98.71461282,102.2917127,117.681341,103.1598485,104.5153249,104.8923808
11/12/2013,575,103.6577015,100.7937865,102.8438578,118.4966991,98.86552873,102.3546829,117.6537404,103.0048409,104.5428426,104.9301088
11/13/2013,576,103.6303109,100.7263801,102.7299191,118.8294868,98.87073272,102.2528588,117.9807008,102.9280895,104.5493173,104.9272792
11/14/2013,577,103.6893061,100.7867441,102.863616,119.0309582,98.72085762,102.3064504,117.8787911,102.9205648,104.631061,105.0112241
11/15/2013,578,103.7567291,100.8350353,102.866909,119.192855,98.79475437,102.7385331,117.9987474,102.9571848,104.6836683,105.0631001
11/18/2013,581,103.8568103,100.7525378,102.9044495,118.9131334,98.9113239,103.0641023,118.098534,103.3926108,104.7233261,105.1036577
11/19/2013,582,103.8125639,100.5754701,102.9367212,118.6666907,98.85303913,102.8316485,117.7503424,103.1698814,104.6164928,104.9961329
11/20/2013,583,103.8199383,100.4024266,102.9959957,118.5263802,98.92069109,102.6836016,117.4753984,102.8939778,104.5023754,104.8810624
11/21/2013,584,103.8136174,100.4034327,102.8728365,118.7494379,98.95711907,102.9850546,117.8288978,102.9566831,104.5695509,104.9546321
11/22/2013,585,103.8947357,100.2937714,102.9459417,119.0363548,98.91652789,103.0413259,118.231229,103.1227269,104.7006645,105.0857369
11/25/2013,588,103.8536498,100.4295904,102.9057667,119.1964527,98.84159034,102.8524153,118.2206134,102.8092001,104.7014738,105.0866801
11/26/2013,589,103.9410891,100.5493124,103.0038989,119.4285046,98.83430475,102.8705025,118.4520334,102.7515112,104.7476064,105.1338401
11/27/2013,590,103.9547844,100.6539433,102.9426486,119.4626828,98.93422148,102.8061925,118.7025615,102.573428,104.8107351,105.1951482
11/29/2013,592,103.8926288,101.0040544,102.8550541,119.7783814,98.89571191,103.290527,118.781117,102.9100303,105.0122615,105.3960499
12/2/2013,595,103.9231798,100.9306116,103.0190469,119.7244158,98.7531224,103.2114793,118.6346217,102.7219143,104.9337553,105.3253098
12/3/2013,596,103.8399545,100.8279928,103.0809558,119.289993,98.69483764,102.8021731,118.1654123,102.5132308,104.7589372,105.1498746
12/4/2013,597,103.7746384,100.7736652,103.0875418,118.9967801,98.56681932,102.3225279,117.7991741,102.2583962,104.6205395,105.0027353
12/5/2013,598,103.9094845,100.6609857,103.1553782,118.7881132,98.95191507,102.2823342,117.9308075,102.0055682,104.550936,104.9423705
12/6/2013,599,103.9358217,100.6700403,103.1362786,118.9410156,99.02893422,102.7492514,118.2981072,102.2849833,104.6739561,105.0668729
12/9/2013,602,104.0369563,100.7052527,103.1955531,119.1334928,99.09242298,103.0105107,118.6908844,102.3687577,104.8042604,105.170625
12/10/2013,603,103.9221264,100.8430838,103.0928107,118.9715961,98.99146545,102.8524153,118.5443891,102.4851388,104.7710773,105.1394993
12/11/2013,604,103.8273127,100.8541505,102.9676757,118.5884406,99.13821815,102.4719146,118.2811223,102.1314806,104.6699094,105.0432929
12/12/2013,605,103.8399545,100.7133012,103.0467083,118.4931014,99.10699417,102.0177254,118.0136092,102.0682736,104.5800724,104.9753825
12/13/2013,606,103.8715591,100.8139079,103.1020311,118.6154234,99.08617818,101.9681532,118.0868568,102.0161027,104.5646948,104.9631209
12/16/2013,609,104.0654004,100.9446965,103.2054322,118.7458402,99.58576187,102.0150459,118.5167886,101.7893602,104.7265634,105.1102601
12/17/2013,610,104.1212351,100.9688421,103.1566954,118.7485384,99.60449625,102.1376367,118.462649,101.7908651,104.7176607,105.1074305
12/18/2013,611,104.127556,100.9939938,103.1020311,119.0102714,99.66798501,102.4344005,119.0645535,102.1244576,104.8779106,105.2715474
12/19/2013,612,104.1760164,100.9748785,103.0717353,119.0336565,99.61906744,102.790115,119.4138066,102.1555595,105.0001214,105.4083115
12/20/2013,613,104.1718024,100.9416783,103.1119102,119.3178752,99.58368027,102.8972983,119.5560557,102.0712835,105.0438259,105.4573579
12/23/2013,616,104.2497603,100.9376541,103.2442899,119.5418323,99.63363863,103.0962573,119.9467097,102.3030425,105.1765582,105.5865764
12/24/2013,617,104.272937,100.8923811,103.307516,119.8287493,99.55141549,103.0929078,120.0369423,102.5011914,105.2769167,105.6969308
12/26/2013,619,104.2055139,100.8974114,103.2271662,119.7666889,99.47439634,103.2416246,120.0157111,102.7595375,105.3440922,105.7648413
12/27/2013,620,104.1138607,100.7384529,103.1415475,119.8881114,99.2173189,103.7929487,120.1324827,102.600015,105.2809634,105.693158
12/30/2013,623,104.1560001,100.7535439,103.3305672,119.8107607,99.15695254,104.1546923,120.1982994,102.7775966,105.3368081,105.7638981
12/31/2013,624,104.1897117,100.981921,103.3167365,120.2289939,99.0622398,104.5385424,120.4371503,103.015877,105.4476881,105.8770821
1/2/2014,626,104.2676696,100.9899695,103.1566954,120.0661978,98.84054954,104.4936594,120.3288712,102.8854498,105.2939129,105.7035332
1/3/2014,627,104.1043793,101.133837,103.1751363,120.2253962,98.84679434,104.7040066,120.1537139,102.7585342,105.2202627,105.6582596
1/6/2014,630,104.2286906,101.2113042,103.2449485,120.1165656,98.72606162,104.9029656,120.1091284,102.7424816,105.2154067,105.6535436
1/7/2014,631,104.3055951,101.4336449,103.0697595,120.4097786,98.96648626,104.8098501,120.3458562,102.6752615,105.3546137,105.7921941
1/8/2014,632,104.4446551,101.6962283,103.2528518,120.6130489,99.12572856,105.0590513,120.626108,102.8608693,105.6022726,106.0468582
1/9/2014,633,104.5331479,101.7787257,103.185674,120.7416668,99.17985012,105.2144671,120.3447946,103.3278989,105.6564986,106.0987342
1/10/2014,634,104.8028402,101.8652474,102.9913854,121.0573654,99.47751873,106.2970183,120.6558317,103.9870576,105.7463357,106.1883383
1/13/2014,637,104.6195337,101.7515619,102.9703101,120.5653793,99.55349709,106.3941532,119.8713389,103.3996338,105.6038913,106.0534606
1/14/2014,638,104.6458709,101.9658541,103.0934693,120.9872102,99.47023314,106.780013,120.1887453,103.1924553,105.6516426,106.0911886
1/15/2014,639,104.7680752,101.9276236,103.0783213,121.1068338,99.46190674,106.9206911,120.599569,103.2927839,105.8345541,106.2751127
1/16/2014,640,104.704866,101.9718905,103.1231065,121.1347161,99.5285179,107.0198356,120.2301462,103.23359,105.8798773,106.3260455
1/17/2014,641,104.6911707,102.0835639,103.1277167,120.9521325,99.53996669,107.1310383,120.0549888,103.3098397,105.940578,106.3901832
1/21/2014,645,104.6490313,102.2103283,103.2752443,121.2642334,99.64404663,107.1832901,120.0008492,103.0519953,105.9794265,106.426968
1/22/2014,646,104.5436828,102.3531897,103.2706341,121.3271933,99.38696919,107.389618,119.9934183,103.0740676,105.9891386,106.4364
1/23/2014,647,104.6511383,102.2415163,103.2271662,120.9683222,99.43900916,107.2797551,119.5104086,102.8688956,105.8458849,106.2986927
1/24/2014,648,104.4562435,101.692204,103.2087252,120.1534421,99.31515404,105.8039752,118.2227365,102.5995134,105.4306919,105.8827413
1/27/2014,651,104.2697766,101.5161423,103.2647067,119.7666889,99.31411324,104.4440872,117.7376036,101.9137676,105.1506592,105.6054404
1/28/2014,652,104.6163733,101.7998531,103.182381,120.3477182,99.65029142,104.926412,118.3968323,102.7249241,105.5108169,105.965743
1/29/2014,653,104.70908,101.9608238,103.2647067,120.0302207,99.63155704,105.599657,118.1484273,102.9446437,105.5172916,105.9780046
1/30/2014,654,104.9250445,102.039297,103.2271662,120.6706121,99.89383847,105.0496728,118.6834535,102.5388146,105.6184595,106.0817566
1/31/2014,655,104.8987074,102.0714911,103.4122343,120.4331636,99.77310575,104.9190431,118.3554315,102.1209461,105.5553307,106.0166758
2/3/2014,658,104.7564868,101.8833566,103.1955531,119.5103524,99.69920899,104.3094382,117.2429167,101.9338333,105.136091,105.6092132
2/4/2014,659,104.7006521,101.873296,103.229142,119.7936716,99.89904246,103.5249905,117.4371822,101.1698312,105.0389699,105.5120635
2/5/2014,660,104.7059195,101.8551868,103.1507679,119.8278498,99.95628643,103.8204144,117.4361206,101.3082846,105.0405886,105.5158363
2/6/2014,661,104.8966004,101.9598177,103.1836982,120.6769081,100.1467527,104.4608346,118.2747529,101.5124533,105.2655859,105.7422044
2/7/2014,662,104.8923865,102.3531897,103.1599884,121.2813225,100.0874271,105.1970498,118.81721,102.0722867,105.6225062,106.1015638
2/10/2014,665,104.8702633,102.3431291,103.1316684,121.1967765,100.1769359,105.933265,118.9127504,102.4023678,105.6734948,106.1477806
2/11/2014,666,104.8850121,102.3320623,103.3812798,121.7580184,99.79496253,106.3988424,119.4498997,102.6381399,105.8329354,106.3156703
2/12/2014,667,104.9766653,102.3008743,103.4563608,121.7868,100.0426728,106.8470026,119.6377958,102.3000326,105.8159392,106.3015223
2/13/2014,668,105.1167789,102.5372999,103.3700835,122.0962026,100.2019151,106.8523617,119.8777083,102.0878377,105.9600023,106.4496048
2/14/2014,669,105.2526785,102.4859905,103.3832556,122.2850821,100.3809326,107.0553401,120.0634813,102.2127467,106.0352712,106.5250608
2/18/2014,673,105.3453852,102.5916275,103.3694249,122.6511486,100.5068693,107.6160427,120.2566852,102.622589,106.2610779,106.7485993
2/19/2014,674,105.2073786,102.59867,103.4036724,122.6916227,100.1852623,107.5671403,119.8501077,102.9431388,106.2667433,106.7618042
2/20/2014,675,105.2505715,102.7536042,103.5775442,122.9659477,100.3101582,107.5463735,120.0316345,102.4289548,106.2392256,106.7382241
2/21/2014,676,105.2263414,102.8984778,103.4662399,122.9290713,100.295587,107.9590292,120.1038206,102.6286087,106.3039731,106.803305
2/24/2014,679,105.2136995,103.2385283,103.5623963,123.3796838,100.2497918,108.4393443,120.1346058,102.6797763,106.4512735,106.9476146
2/25/2014,680,105.1715601,103.2707225,103.4892911,123.3428073,100.1009575,108.6811766,120.1112515,102.8633776,106.4812192,106.9872291
2/26/2014,681,105.2379297,103.3119712,103.3430807,123.3284165,100.3226478,108.6356237,120.2057303,102.9922998,106.5556788,107.0598555
2/27/2014,682,105.3011388,103.6429671,103.2838062,123.5991437,100.3871774,108.7917094,120.6420314,103.1668715,106.7337342,107.2466092
2/28/2014,683,105.5508149,103.6932704,103.4859981,124.0362649,100.4995837,109.2847525,120.9880999,102.9411322,106.8154779,107.3314972
3/3/2014,686,105.325369,103.5373301,103.5867647,123.6540087,100.3465862,108.415898,120.2694239,102.8217412,106.6252823,107.1447435
3/4/2014,687,105.5339591,103.9467992,103.5643721,124.7243259,100.580766,109.3148978,121.0422395,102.5764378,106.9150271,107.4371357
3/5/2014,688,105.4380919,104.1128002,103.3529598,124.5498372,100.5224813,109.8776101,121.139903,102.8633776,106.9344513,107.4607157
3/6/2014,689,105.4001665,104.3029468,103.2706341,124.7063374,100.3934221,109.9975214,121.4551863,103.0815922,106.9514475,107.4776933
3/7/2014,690,105.4170222,104.1651156,103.3220053,124.5876131,100.4350541,109.7456407,121.3904311,103.2391081,106.9854399,107.5088189
3/10/2014,693,105.251625,104.1278912,103.1560368,124.4859779,100.3455454,109.9332114,121.1345952,103.0635331,106.8583731,107.3871461
3/11/2014,694,105.4075408,103.9176233,103.5617377,123.9490205,100.3465862,109.7295632,121.0401163,102.8071936,106.796863,107.3192356
3/12/2014,695,105.3264225,103.7918649,103.5406623,123.62073,100.2393838,109.3738486,120.8628359,102.6095463,106.634185,107.1636076
3/13/2014,696,105.2800691,103.6298882,103.4056482,122.9983271,100.3642798,109.0127749,120.2917166,102.5553688,106.4820285,107.0192979
3/14/2014,697,105.2632133,103.6540338,103.5683237,123.1557266,100.3080766,108.4534121,120.1346058,101.5330206,106.3177319,106.850465
3/17/2014,700,105.4728569,103.8431743,103.5274902,123.3832815,100.3705246,108.5960999,120.6048768,101.4071083,106.4083783,106.9410122
3/18/2014,701,105.5392265,103.9971025,103.5248558,123.7556439,100.5079101,109.6933888,120.8267428,101.5581028,106.5678189,107.1117315
3/19/2014,702,105.685661,103.9035383,103.6888485,123.5838535,100.6786012,109.4837115,120.5974459,102.0361685,106.6309477,107.1645508
3/20/2014,703,105.5466009,103.8471986,103.4754604,123.7907215,100.669234,108.7796513,120.8235581,101.3760064,106.4747444,107.0145819
3/21/2014,704,105.4349315,103.9467992,103.2897337,123.8797647,100.7379267,108.4105388,120.6462776,101.4658005,106.4634136,106.9994907
3/24/2014,707,105.2916574,103.868326,103.4405543,123.3895774,100.6838052,107.7928951,120.2970244,101.588703,106.384098,106.921205
3/25/2014,708,105.4528407,104.0574665,103.6901657,123.2951377,100.8128643,107.7573906,120.3426715,102.0773032,106.5338265,107.0740035
3/26/2014,709,105.3548666,104.0252724,103.5591032,122.7482866,100.8087011,107.7413131,120.0974512,102.0095814,106.438324,106.9843995
3/27/2014,710,105.2832296,103.9689327,103.626281,122.5162346,100.7691507,107.4767044,119.8235688,102.3040457,106.4488455,106.9815699
3/28/2014,711,105.218967,104.0584726,103.6394531,122.9506575,100.7639467,107.6770032,120.0624197,102.6883042,106.601002,107.1409707
3/31/2014,714,105.5581893,104.3582804,103.7882979,123.540681,101.1344713,108.3254621,120.6876785,102.615566,106.8761786,107.3437588
4/1/2014,715,105.6677518,104.6550701,103.6743592,123.9058481,101.4966694,108.8151557,121.3108141,102.6627204,106.9150271,107.4729773
4/2/2014,716,105.7646724,104.6228759,103.7342923,124.2890036,101.5601582,108.9719113,121.4127239,102.7645539,107.0089109,107.5672974
4/3/2014,717,105.7436027,104.5152268,103.6196949,124.2242449,101.7089925,108.5190619,121.2789673,102.6817828,106.9838212,107.5352285
4/4/2014,718,105.687768,104.1882552,103.7369267,123.8302963,101.6226062,108.3535977,120.7004172,102.896486,106.8429955,107.4135557
4/7/2014,721,105.4233431,104.0393573,103.6934587,122.7258009,101.6642381,107.4438795,119.7694292,102.5267752,106.5265424,107.0777763
4/8/2014,722,105.3538131,104.2476131,103.77315,122.8328327,101.5101998,106.690247,119.3182663,102.1630841,106.4197091,106.9825131
4/9/2014,723,105.507622,104.3623047,103.7382439,123.4678275,101.4831391,107.2978423,119.9902336,101.6363591,106.5087369,107.0598555
4/10/2014,724,105.2021112,103.9810055,103.526173,122.5773956,101.3343047,106.7244117,118.9944905,101.5550929,106.2537938,106.8155666
4/11/2014,725,105.0630511,103.6902522,103.7007034,121.9010271,101.244796,105.7959364,118.1038418,101.3423963,106.020703,106.5590161
4/14/2014,728,104.9355794,103.6379368,103.7929081,122.0638233,100.886761,105.0490029,117.5656309,100.9501116,105.8636904,106.4231952
4/15/2014,729,104.9292585,103.6892462,103.9305567,122.0206508,100.980433,104.708026,117.2917485,100.6656801,105.8572157,106.4213088
4/16/2014,730,105.2273948,103.9659145,103.8923575,122.8706086,101.2572856,105.5862591,118.2354752,100.7098247,106.1145868,106.6854049
4/17/2014,731,105.3011388,104.0011268,103.9081641,123.1647209,101.4612823,105.9305854,118.8639186,100.6977852,106.2206107,106.7825546
4/21/2014,735,105.3843642,104.0554544,103.9667799,123.2681549,101.623647,106.2568246,119.0475685,100.8623241,106.3031637,106.878761
4/22/2014,736,105.4897127,104.2818194,103.9101399,123.6234283,101.8338884,106.8215465,119.5772869,100.9947578,106.520877,107.1051291
4/23/2014,737,105.3790967,104.3291045,103.9443874,123.3536004,101.7194005,106.9528461,119.5772869,101.1833756,106.4982154,107.0570259
4/24/2014,738,105.505515,104.3240742,103.945046,123.7511468,101.8547044,106.8871963,119.7174128,101.1291981,106.5678189,107.1371979
4/25/2014,739,105.3411713,103.9055505,103.9028952,122.8975913,101.6944213,106.9039437,118.9180582,101.3579473,106.3209693,106.8900794
4/28/2014,742,105.1188858,103.7365313,103.7935667,122.438884,101.5643214,106.5294721,118.5263426,101.0679977,106.1437231,106.7108713
4/29/2014,743,105.2368762,103.9357325,103.826497,122.5630048,101.4290175,106.6748394,118.7524549,101.1969199,106.2376069,106.8429194
4/30/2014,744,105.2779621,104.1610914,103.898285,122.4703639,101.6912989,106.3506099,119.0263373,100.5613384,106.2594592,106.8344306
5/1/2014,745,105.2663738,104.1057577,103.9779762,122.5926859,101.3415903,106.7431687,119.1696479,100.8437633,106.2910236,106.8797042
5/2/2014,746,105.327476,104.1681338,103.9154087,123.0055225,101.4893838,106.645364,119.2959735,101.1557852,106.3428215,106.9315802
5/5/2014,749,105.2958714,104.1349336,103.8455966,122.7653757,101.4415071,106.67082,119.2057409,101.1608016,106.2562218,106.8476354
5/6/2014,750,105.2842831,104.1238669,103.9575595,122.274289,101.2198168,106.530142,118.7715629,101.2109659,106.1607193,106.756145
5/7/2014,751,105.1199393,104.185237,103.9167259,122.3066683,100.9169442,105.9245564,118.3798473,100.8608192,106.0093722,106.6005169
5/8/2014,752,104.9155631,104.2707526,104.0438368,121.7706104,100.5089509,105.7852181,118.1165805,100.5457875,105.9478621,106.5297768
5/9/2014,753,104.8966004,104.1973098,103.8390105,121.7112482,100.3955037,105.3022234,117.9775162,100.3576714,105.8466942,106.41282
5/12/2014,756,105.1262602,104.5413845,103.723096,122.4586714,100.7202331,105.105944,118.7036231,99.7250997,106.0530767,106.6495633
5/13/2014,757,105.2347692,104.7174462,103.8251798,122.3732259,100.6047044,105.1300602,118.7747476,99.908701,106.1412951,106.7419969
5/14/2014,758,105.0556767,104.5554695,103.8225454,122.0323434,100.2674854,105.4837651,118.2068131,99.72208984,105.968905,106.5609025
5/15/2014,759,104.9124027,104.397517,103.6835797,121.6231045,100.036428,104.913684,117.1951465,99.66088941,105.5779923,106.2156911
5/16/2014,760,104.9461142,104.4156262,103.9957586,122.0395388,99.93651124,104.4869605,116.9393106,99.38649076,105.6273623,106.2241799
5/19/2014,763,105.0251256,104.5313239,103.854817,122.4370851,100.2893422,103.9262579,117.3395187,99.11761017,105.7050592,106.3100111
5/20/2014,764,104.9903606,104.5826333,103.9187018,121.6977568,100.1280183,104.1861774,117.1038524,99.40906469,105.6160315,106.2185207
5/21/2014,765,105.0567302,104.6470215,103.851524,121.9540933,100.285179,104.445427,117.6452479,99.96689157,105.7932776,106.3958424
5/22/2014,766,105.2737482,104.6761975,104.0346163,122.5018438,100.4694005,104.823918,118.1537351,100.0963154,105.994804,106.6033465
5/23/2014,767,105.2063251,104.7546707,103.8166179,122.6970193,100.3486678,105.0798181,118.383032,100.3481402,106.0886878,106.6797457
5/27/2014,771,105.3548666,104.9387808,103.8923575,123.084672,100.1457119,105.734306,119.0496916,100.5151872,106.2764554,106.8872498
5/28/2014,772,105.3306364,104.9971327,103.9885139,122.9371661,100.0874271,105.8642658,119.1102005,100.7850711,106.329872,106.9334666
5/29/2014,773,105.3864711,105.0937151,104.0398851,123.1368387,99.98334721,105.9218768,119.1462936,100.6496275,106.3849074,107.0013771
5/30/2014,774,105.3780433,105.3331589,104.0794015,123.1251462,99.81786012,106.1878253,119.1335548,100.3626878,106.3468682,106.9796835
6/2/2014,777,105.2895505,105.3482499,103.9312153,123.3239193,99.61490425,106.4611427,119.1579707,100.6155158,106.3460589,106.9740243
6/3/2014,778,105.3738293,105.4518748,104.0603019,123.6603047,99.60865945,106.5522485,118.9966136,100.6325717,106.329872,106.9627059
6/4/2014,779,105.4275571,105.6651609,104.0866461,123.6998795,99.81681932,106.8871963,119.4307916,100.7424315,106.435896,107.0683443
6/5/2014,780,105.6192914,105.9156715,104.0833531,124.034466,100.1436303,107.3072208,119.9371557,100.8252025,106.6560373,107.3041444
6/6/2014,781,105.5655637,106.2245339,104.0365921,124.1558885,100.1748543,107.6321202,120.2726086,100.8773734,106.8049564,107.4493973
6/9/2014,784,105.7162121,106.4297715,104.0688638,124.2080553,100.5068693,107.3145897,120.5220751,100.8166746,106.9320233,107.5852182
6/10/2014,785,105.7636189,106.6983913,104.1123317,124.1963627,100.5370525,107.4559376,120.5581682,100.8999473,107.0024361,107.6474694
6/11/2014,786,105.8352559,106.6440637,104.2223188,124.0299689,100.5360117,107.4505785,120.1526523,101.2019363,106.9393074,107.6003094
6/12/2014,787,105.7625654,106.4941598,104.0774256,123.8851613,100.337219,107.7145173,119.7779217,101.0469287,106.7911976,107.4569429
6/13/2014,788,105.8057584,106.4348019,104.1347243,123.9265349,100.2518734,107.3460747,119.4913005,101.3880459,106.7669173,107.3805437
6/16/2014,791,105.7741538,106.4770567,104.0761084,123.9391268,100.3236886,107.3212886,119.4615768,101.2576187,106.7345436,107.4012941
6/17/2014,792,105.8826628,106.8080526,104.0629363,124.2674174,100.3486678,107.4318214,119.6208108,100.9772003,106.7725827,107.4144989
6/18/2014,793,105.9269092,106.9489019,104.1123317,124.5237538,100.2227311,108.1539688,120.0794047,101.0108104,106.8996496,107.5663542
6/19/2014,794,105.9848509,107.2044428,104.1637029,124.7297224,100.0697336,108.5471975,120.0836509,101.3383832,107.0623275,107.7285846
6/20/2014,795,105.9985462,107.3815105,104.1248452,124.7180299,100.1654871,108.8988927,119.9955414,101.4457348,107.1125068,107.7710287
6/23/2014,798,106.0269903,107.480105,104.1511894,124.9878577,99.91465445,109.1072302,119.7237821,101.5821816,107.0793237,107.744619
6/24/2014,799,105.8910907,107.2134974,104.2019021,124.454498,99.95940883,109.1326862,119.3660365,101.3107928,106.9287859,107.5974798
6/25/2014,800,105.8078653,107.3613892,104.076767,124.4625929,100.0749376,108.8674076,119.7343977,101.4256691,106.9393074,107.6021958
6/26/2014,801,105.8710744,107.4569655,104.2657868,124.4994693,100.0843047,109.031532,119.6929969,101.2320349,106.9409261,107.6069118
6/27/2014,802,106.0048671,107.4398624,104.4008009,124.6136965,100.1311407,109.0382309,120.0358807,100.8096516,106.9498288,107.622003
6/30/2014,805,106.0880925,107.7296095,104.2493216,124.8250616,100.2404246,110.1100638,119.9636947,102.2553864,107.0874171,107.7719719
7/1/2014,806,106.1976549,107.8855499,104.1926816,125.1245705,100.4964613,110.2132278,120.3617796,102.2774587,107.2241961,107.9172247
7/2/2014,807,106.3272337,107.9338411,104.3579915,125.2909644,100.5318485,110.5099915,120.4275963,102.6185758,107.3116052,107.99834
7/3/2014,808,106.5158075,108.0465205,104.313865,125.4897375,100.5953372,111.1236158,120.7609261,103.0349394,107.4572869,108.144536
7/7/2014,812,106.2155642,107.6793062,104.3626018,124.7863863,100.5818068,110.3063432,120.182376,102.8066919,107.2420017,107.9181679
7/8/2014,813,105.8900372,107.509281,104.2394426,124.2629203,100.6338468,109.3155677,119.5518094,102.4229351,107.0072922,107.6965158
7/9/2014,814,105.831042,107.6873547,104.2802761,124.3348744,100.6879684,109.121298,119.6356727,102.2438486,106.9975801,107.678595
7/10/2014,815,105.3938455,107.5595843,104.1748992,123.8788653,100.8617818,108.4768585,119.3299434,101.8209637,106.7531585,107.4437381
7/11/2014,816,105.3190481,107.8030524,103.9522906,123.681891,100.8472107,108.5210716,119.446715,101.8781509,106.7393996,107.4239309
7/14/2014,819,105.4612686,107.8171373,103.9720488,124.0704431,100.9346378,109.1179485,119.7789832,102.1069001,106.8915561,107.5823886
7/15/2014,820,105.3685619,107.8835377,104.0675466,123.7376554,100.7837219,108.9933479,119.6409805,102.340164,106.8583731,107.5446605
7/16/2014,821,105.5434405,107.9569806,104.0062963,123.7799284,100.7670691,108.9980372,119.8532924,102.3025408,106.9247392,107.6201166
7/17/2014,822,105.5149964,107.7859493,103.9061883,123.3922757,100.9325562,108.6322742,119.473254,102.185658,106.7750107,107.4635453
7/18/2014,823,105.5518684,108.084751,103.8870887,124.1217103,101.1500833,108.7381177,120.0433116,102.0436931,106.8883188,107.6012526
7/21/2014,826,105.5318521,107.9207622,104.0076135,123.7682359,101.1969192,108.5337996,119.9106167,102.0462013,106.8648478,107.5559789
7/22/2014,827,105.8552722,107.9509442,104.2809347,124.2449317,101.2427144,108.9437757,120.2110381,102.0557325,107.0558528,107.7465054
7/23/2014,828,105.9406045,108.1843516,104.2934482,124.399633,101.1167777,108.8064471,120.112313,102.1831498,107.1464992,107.8351663
7/24/2014,829,106.0743971,107.9891747,104.2506388,124.5471389,100.9408826,108.8995626,120.2301462,102.475106,107.1464992,107.8436551
7/25/2014,830,106.1376063,107.947926,104.1050871,124.3267795,101.0532889,108.730079,119.9594484,102.4976799,107.0971293,107.7974383
7/28/2014,833,105.939551,107.6451,103.8541584,123.8626756,101.0168609,108.4473831,119.7195359,102.5112243,106.9239298,107.6201166
7/29/2014,834,106.0470065,107.7165307,103.5551516,123.6737961,100.8961282,108.2671811,119.4881158,102.4169154,106.8688945,107.5644678
7/30/2014,835,105.870021,107.6440939,103.657894,123.8051123,100.684846,108.5532266,119.393637,102.501693,106.8033377,107.5003301
7/31/2014,836,105.4696965,107.5062628,103.6381359,123.2906406,100.4589925,107.9811357,118.161166,102.6561991,106.4698884,107.17021
8/1/2014,837,105.1389021,107.1460909,103.7290234,123.2537641,100.5818068,107.9288839,117.8044819,102.4685846,106.2529845,106.9193186
8/4/2014,840,105.069372,106.8975925,103.651308,123.4507384,100.6078268,108.2303369,118.0199786,102.8232461,106.2052332,106.9146026
8/5/2014,841,104.7396311,106.8060404,103.7632709,122.8760051,100.8315987,107.8525158,117.6463095,102.8237478,106.1162055,106.826885
8/6/2014,842,104.5921431,106.814089,103.582813,122.384019,100.7920483,107.6971,117.2790098,102.7520128,105.9373407,106.6448473
8/7/2014,843,104.4910085,106.8935682,103.1026897,122.0647227,100.7962115,107.5510628,116.9828346,102.9586897,105.7908496,106.5090264
8/8/2014,844,104.2560812,106.7446704,103.5966437,122.7806659,101.0512073,107.2388915,117.2843176,102.7254258,105.8871614,106.6042897
8/11/2014,847,104.7354171,107.1581637,103.5393451,123.3625947,101.208368,108.1218138,117.8384518,102.770072,106.1809529,106.8910226
8/12/2014,848,104.8112681,107.011278,103.6269396,123.0693817,101.1604913,108.3763741,117.753527,103.0098573,106.1437231,106.850465
8/13/2014,849,104.8428726,107.0012173,103.701362,123.2537641,101.27602,108.3971409,118.1399348,102.910532,106.2586499,106.9730811
8/14/2014,850,105.0040559,106.8372285,103.5360521,123.8177043,101.2198168,108.8868345,118.4212482,102.9727357,106.3403935,107.0513667
8/15/2014,851,105.2031647,106.860368,103.5676651,124.0821356,101.2000416,108.627585,118.2524602,102.9075221,106.3638645,107.0909811
8/18/2014,854,105.2853365,107.0032295,103.7441713,124.5399435,101.3884263,109.2070446,118.7598858,103.1162056,106.577531,107.2824508
8/19/2014,855,105.5392265,106.9992052,103.7533918,124.8340559,101.3426311,109.7751161,119.1664632,103.360004,106.7329249,107.4616589
8/20/2014,856,105.54028,106.8694226,103.6170605,124.9024123,101.3530391,109.8421056,119.0157217,103.5797236,106.7272595,107.4465677
8/21/2014,857,105.6951424,106.8110708,103.6150847,125.155151,101.3780183,110.089967,119.3363128,103.7001179,106.8049564,107.5173077
